store_number,store_name,address,city,state,zip_code,phone_number,website_address,lat,lon
R00000001043,Verizon Wireless At Clearlake,19222 Gulf Fwy,Friendswood,TX,77546,(281) 212-1500,https://www.verizon.com/stores/stores/texas/friendswood/clearlake-204182/,29.54324917,-95.14528306
R00000253149,Verizon Wireless At Lake Jackson,115 W Hwy 332,Lake Jackson,TX,77566,(979) 480-0959,https://www.verizon.com/stores/stores/texas/lake-jackson/lake-jackson-1137646/,29.04616159,-95.4563626
R00000163947,Verizon Wireless At League City,2805 Gulf Fwy S,League City,TX,77573,(281) 534-2509,https://www.verizon.com/stores/stores/texas/league-city/league-city-329405/,29.46923656,-95.09449393
R00000004182,Verizon Wireless At Liberty,1201 N Main St,Liberty,TX,77575,(936) 334-1282,https://www.verizon.com/stores/stores/texas/liberty/liberty-247422/,30.06797802,-94.79408648
R00000115195,Verizon Wireless At Pearland,10904 Memorial Hermann Dr,Pearland,TX,77584,(713) 436-1037,https://www.verizon.com/stores/stores/texas/pearland/pearland-325207/,29.55902167,-95.38879663
R00000003157,Verizon Wireless At Port Arthur,8565 Memorial Blvd,Port Arthur,TX,77640,(409) 722-0540,https://www.verizon.com/stores/stores/texas/port-arthur/port-arthur-285689/,29.94337739,-93.99196995
R00000148790,Verizon Wireless At Beaumont,4125 Dowlen Rd,Beaumont,TX,77706,(409) 895-0844,https://www.verizon.com/stores/stores/texas/beaumont/beaumont-321805/,30.12051337,-94.16713491
R00000000966,Verizon Wireless At College Station,1808 Texas Ave S,College Station,TX,77840,(979) 696-3112,https://www.verizon.com/stores/stores/texas/college-station/college-station-301790/,30.61405333,-96.31822359
R00000003173,Verizon Wireless At Victoria,8706 N Navarro St,Victoria,TX,77904,(361) 573-0222,https://www.verizon.com/stores/stores/texas/victoria/victoria-285549/,28.87537218,-96.99694047
R00000244565,Verizon Wireless At North Laredo,2517 Ne Bob Bullock Loop,Laredo,TX,78043,(956) 795-8880,https://www.verizon.com/stores/stores/texas/laredo/north-laredo-1016002/,27.61178736,-99.46731051
R00000163902,Verizon Wireless At New Braunfels,2802 N Interstate 35,New Braunfels,TX,78130,(830) 626-3006,https://www.verizon.com/stores/stores/texas/new-braunfels/new-braunfels-332193/,29.72856057,-98.07696502
R00000244809,Verizon Wireless At Olympia Forum,8363 Agora Pkwy,Selma,TX,78154,(210) 658-9708,https://www.verizon.com/stores/stores/texas/selma/olympia-forum-361361/,29.57565336,-98.32261361
R00000101402,Verizon Wireless At The Quarry,255 E Basse Rd,San Antonio,TX,78209,(210) 308-8008,https://www.verizon.com/stores/stores/texas/san-antonio/the-quarry-245712/,29.49246457,-98.48215729
R00000260779,Verizon Wireless At Park North,842 Nw Loop 410,San Antonio,TX,78216,(210) 810-3846,https://www.verizon.com/stores/stores/texas/san-antonio/park-north-r00000260779/,29.519819,-98.505963
R00000231821,Verizon Wireless At South Park Mall,2350 Sw Military Dr,San Antonio,TX,78224,(210) 924-4909,https://www.verizon.com/stores/stores/texas/san-antonio/south-park-mall-338953/,29.35628802,-98.53251927
R00000002975,Verizon Wireless At Military,7635 Nw Loop 410,San Antonio,TX,78245,(210) 647-8507,https://www.verizon.com/stores/stores/texas/san-antonio/military-310239/,29.4423029,-98.64016889
R00000256138,Verizon Wireless At Alamo Ranch,6515 W Loop 1604 N,San Antonio,TX,78254,(726) 444-2018,https://www.verizon.com/stores/stores/texas/san-antonio/alamo-ranch-1292622/,29.4983762,-98.70386699
R00000253524,Verizon Wireless At The Rim,17503 La Cantera Pkwy,San Antonio,TX,78257,(210) 339-8990,https://www.verizon.com/stores/stores/texas/san-antonio/the-rim-1140006/,29.60780128,-98.59857989
R00000327569,Verizon Wireless At Stone Ridge,21202 N Hwy 281,San Antonio,TX,78258,(210) 494-1017,https://www.verizon.com/stores/stores/texas/san-antonio/stone-ridge-r00000327569/,29.64033,-98.453364
R00000002344,Verizon Wireless At Corpus Christi,4801 S Padre Island Dr,Corpus Christi,TX,78411,(361) 225-2409,https://www.verizon.com/stores/stores/texas/corpus-christi/corpus-christi-319554/,27.71382792,-97.38430364
R00000253523,Verizon Wireless At Mcallen River Valley,1308 E Expressway 83,Mcallen,TX,78503,(956) 217-5358,https://www.verizon.com/stores/stores/texas/mcallen/mcallen-river-valley-1144414/,26.19324294,-98.20753561
R00000257866,Verizon Wireless At Mcallen,2019a S 10th St,Mcallen,TX,78503,(956) 682-4111,https://www.verizon.com/stores/stores/texas/mcallen/mcallen-1337222/,26.1844983,-98.2325752
R00000002193,Verizon Wireless At North Mcallen,4314 N 10th St,Mcallen,TX,78504,(956) 631-8111,https://www.verizon.com/stores/stores/texas/mcallen/north-mcallen-302033/,26.24232479,-98.22288376
R00000151424,Verizon Wireless At North Brownsville,508 Springmart Blvd,Brownsville,TX,78526,(956) 350-9273,https://www.verizon.com/stores/stores/texas/brownsville/north-brownsville-321096/,25.96350266,-97.50978945
R00000191098,Verizon Wireless At Harlingen North,501 N Ed Carey Dr,Harlingen,TX,78550,(956) 440-7709,https://www.verizon.com/stores/stores/texas/harlingen/harlingen-north-331855/,26.16360817,-97.68044382
R00000257256,Verizon Wireless At Buda,15550 S Ih 35 Frontage Rd Ste 100,Buda,TX,78610,(512) 400-4166,https://www.verizon.com/stores/stores/texas/buda/buda-1296122/,30.082342,-97.823627
R00000168210,Verizon Wireless At Cedar Park,1455 E Whitestone Blvd,Cedar Park,TX,78613,(512) 260-2524,https://www.verizon.com/stores/stores/texas/cedar-park/cedar-park-329379/,30.52765483,-97.81032443
R00000260512,Verizon Wireless At Georgetown,1225 S Interstate Highway 35,Georgetown,TX,78626,(512) 876-2005,https://www.verizon.com/stores/stores/texas/georgetown/georgetown-r00000260512/,30.631325,-97.690555
R00000181668,Verizon Wireless At Marble Falls,2600 Us Highway 281,Marble Falls,TX,78654,(830) 693-0134,https://www.verizon.com/stores/stores/texas/marble-falls/marble-falls-331827/,30.59806509,-98.27216377
R00000131075,Verizon Wireless At Pflugerville,18801 Limestone Commercial Dr,Pflugerville,TX,78660,(512) 990-7831,https://www.verizon.com/stores/stores/texas/pflugerville/pflugerville-329378/,30.46813282,-97.59540405
R00000256430,Verizon Wireless At Round Rock,3590 Greenlawn Blvd,Round Rock,TX,78664,(512) 828-4922,https://www.verizon.com/stores/stores/texas/round-rock/round-rock-1241322/,30.47299418,-97.67076826
R00000260639,Verizon Wireless At San Marcos,2319 N Ih 35,San Marcos,TX,78666,(512) 392-1936,https://www.verizon.com/stores/stores/texas/san-marcos/san-marcos-1020447/,29.8533467,-97.9560542
R00000260659,Verizon Wireless At Plaza Saltillo Express,1011 E 5th St,Austin,TX,78702,(512) 501-5136,https://www.verizon.com/stores/stores/texas/austin/plaza-saltillo-express-r00000260659/,30.263852,-97.732521
R00000327452,Verizon Wireless At Downtown Austin Express,907 W 5th St,Austin,TX,78703,(512) 501-5086,https://www.verizon.com/stores/stores/texas/austin/downtown-austin-express-r00000327452/,30.269783,-97.753912
R00000252482,Verizon Wireless At Lamar,3718 N Lamar Blvd,Austin,TX,78705,(512) 362-7173,https://www.verizon.com/stores/stores/texas/austin/lamar-1234022/,30.30497825,-97.74359308
R00000252697,Verizon Wireless At Bee Cave,12532 Fm 2244,Bee Cave,TX,78738,(512) 362-7180,https://www.verizon.com/stores/stores/texas/bee-cave/bee-cave-1215222/,30.30592536,-97.93635892
R00000160676,Verizon Wireless At Sunset Valley,5207 Brodie Ln,Sunset Valley,TX,78745,(512) 899-3377,https://www.verizon.com/stores/stores/texas/sunset-valley/sunset-valley-326400/,30.23064048,-97.81491989
R00000003305,Verizon Wireless At South Park Meadows,9600 S I H 35,Austin,TX,78748,(512) 280-0152,https://www.verizon.com/stores/stores/texas/austin/south-park-meadows-302911/,30.1611284,-97.79190034
R00000003315,Verizon Wireless At Great Hills,9705 Research Blvd,Austin,TX,78759,(512) 346-6500,https://www.verizon.com/stores/stores/texas/austin/great-hills-281742/,30.39088882,-97.74399927
R00000188360,Verizon Wireless At Amarillo I40,7203 I-40 West,Amarillo,TX,79106,(806) 374-1900,https://www.verizon.com/stores/stores/texas/amarillo/amarillo-i40-331851/,35.18571086,-101.9188772
R00000253822,Verizon Wireless At Canyon West,5021 Milwaukee Ave,Lubbock,TX,79407,(806) 283-9553,https://www.verizon.com/stores/stores/texas/lubbock/canyon-west-1178850/,33.54555499,-101.9566392
R00000183429,Verizon Wireless At Lubbock Loop,5810 W Loop 289,Lubbock,TX,79424,(806) 281-5000,https://www.verizon.com/stores/stores/texas/lubbock/lubbock-loop-331834/,33.54152302,-101.9357737
R00000188392,Verizon Wireless At Abilene,4149 Southwest Dr,Abilene,TX,79606,(325) 437-0800,https://www.verizon.com/stores/stores/texas/abilene/abilene-331852/,32.41111105,-99.77604451
R00000183351,Verizon Wireless At Midland,5323 W Loop 250 N,Midland,TX,79707,(432) 520-3535,https://www.verizon.com/stores/stores/texas/midland/midland-331833/,32.0156973,-102.1567952
R00000220665,Verizon Wireless At Odessa Tanglewood,4041 E 42nd St,Odessa,TX,79762,(432) 550-2066,https://www.verizon.com/stores/stores/texas/odessa/odessa-tanglewood-341562/,31.89214926,-102.3423824
R00000003095,Verizon Wireless At Gateway,820 Sunland Park Dr,El Paso,TX,79912,(915) 231-9599,https://www.verizon.com/stores/stores/texas/el-paso/gateway-309599/,31.81623094,-106.5472622
R00000254783,Verizon Wireless At West Towne Marketplace,6450 N Desert Blvd Ste I101,El Paso,TX,79912,(915) 444-3349,https://www.verizon.com/stores/stores/texas/el-paso/west-towne-marketplace-1262522/,31.88610109,-106.5800135
R00000246344,Verizon Wireless At Farah,8889 Gateway Blvd W,El Paso,TX,79925,(915) 592-5900,https://www.verizon.com/stores/stores/texas/el-paso/farah-1024818/,31.77115467,-106.3751781
R00000000950,Verizon Wireless At Zaragosa,1798 N Zaragosa Rd,El Paso,TX,79936,(915) 857-7171,https://www.verizon.com/stores/stores/texas/el-paso/zaragosa-203130/,31.75571261,-106.274007
R00000000277,Verizon Wireless At Mississippi Street,1113 S Abilene St,Aurora,CO,80012,(303) 283-0150,https://www.verizon.com/stores/stores/colorado/aurora/mississippi-street-311019/,39.69631683,-104.8270113
R00000001360,Verizon Wireless At Southlands,23903 E Prospect Ave,Aurora,CO,80016,(303) 627-1691,https://www.verizon.com/stores/stores/colorado/aurora/southlands-287716/,39.60068864,-104.7100777
R00000140335,Verizon Wireless At Arapahoe,6735 S Cornerstar Way,Aurora,CO,80016,(303) 627-1146,https://www.verizon.com/stores/stores/colorado/aurora/arapahoe-329354/,39.5941816,-104.8070422
R00000002310,Verizon Wireless At Westminster,4680 W 120th Ave,Westminster,CO,80020,(303) 439-0557,https://www.verizon.com/stores/stores/colorado/westminster/westminster-204054/,39.91352085,-105.0469267
R00000130341,Verizon Wireless At The Orchard,14583 Orchard Pkwy,Westminster,CO,80023,(303) 252-7220,https://www.verizon.com/stores/stores/colorado/westminster/the-orchard-325393/,39.96041746,-104.9940203
R00000137010,Verizon Wireless At Sheridan,9379 Sheridan Blvd,Westminster,CO,80031,(303) 429-0824,https://www.verizon.com/stores/stores/colorado/westminster/sheridan-320734/,39.86703924,-105.0539316
R00000002448,Verizon Wireless At Arvada Ridge,5095 Kipling St,Wheat Ridge,CO,80033,(303) 422-6409,https://www.verizon.com/stores/stores/colorado/wheat-ridge/arvada-ridge-302171/,39.78918294,-105.1100069
R00000253047,Verizon Wireless At Castle Rock,6364 Promenade Pkwy,Castle Rock,CO,80108,(303) 217-2677,https://www.verizon.com/stores/stores/colorado/castle-rock/castle-rock-1177230/,39.42150437,-104.8784947
R00000002932,Verizon Wireless At Aspen Grove,7301 S Santa Fe Dr,Littleton,CO,80120,(303) 797-3224,https://www.verizon.com/stores/stores/colorado/littleton/aspen-grove-203452/,39.5823172,-105.0258367
R00000153102,Verizon Wireless At Southglenn,6997 S University Blvd,Centennial,CO,80122,(303) 794-3312,https://www.verizon.com/stores/stores/colorado/centennial/southglenn-332069/,39.59026729,-104.9607852
R00000003137,Verizon Wireless At Wadsworth,8430 W Cross Dr,Littleton,CO,80123,(720) 981-5694,https://www.verizon.com/stores/stores/colorado/littleton/wadsworth-314059/,39.61369677,-105.0918307
R00000161328,Verizon Wireless At Park Meadows,8461 S Yosemite St,Lone Tree,CO,80124,(303) 708-1353,https://www.verizon.com/stores/stores/colorado/lone-tree/park-meadows-325785/,39.56321139,-104.8821772
R00000121146,Verizon Wireless At Parker,11495 S Twenty Mile Rd,Parker,CO,80134,(720) 842-1829,https://www.verizon.com/stores/stores/colorado/parker/parker-233162/,39.50853353,-104.7642712
R00000003292,Verizon Wireless At 16th St. Mall,951 16th St,Denver,CO,80202,(720) 946-0102,https://www.verizon.com/stores/stores/colorado/denver/16th-st-mall-201560/,39.747133,-104.994377
R00000260689,Verizon Wireless At Union Station Express,1660 Wynkoop St,Denver,CO,80202,(303) 218-3802,https://www.verizon.com/stores/stores/colorado/denver/union-station-express-1020675/,39.752122,-105.000139
R00000001682,Verizon Wireless At Cherry Creek Mall,3000 E 1st Ave,Denver,CO,80206,(303) 321-7138,https://www.verizon.com/stores/stores/colorado/denver/cherry-creek-mall-201602/,39.71628314,-104.9519587
R00000260642,Verizon Wireless At Cherry Creek North Express Store,158 Fillmore St,Denver,CO,80206,(303) 219-9044,https://www.verizon.com/stores/stores/colorado/denver/cherry-creek-north-express-store-r00000260642/,39.7189791,-104.9531683
R00000162815,Verizon Wireless At Colorado Blvd Evolution,2073 S Colorado Blvd,Denver,CO,80222,(303) 759-3482,https://www.verizon.com/stores/stores/colorado/denver/colorado-blvd-evolution-324510/,39.6787363,-104.9411672
R00000001932,Verizon Wireless At Lakewood,355 S Wadsworth Blvd,Lakewood,CO,80226,(720) 963-8002,https://www.verizon.com/stores/stores/colorado/lakewood/lakewood-201626/,39.71013427,-105.0821552
R00000003123,Verizon Wireless At Northfield,8384 E 49th Ave,Denver,CO,80238,(303) 307-8570,https://www.verizon.com/stores/stores/colorado/denver/northfield-314079/,39.78405825,-104.8914295
R00000256415,Verizon Wireless At Boulder,2700 Arapahoe Ave,Boulder,CO,80302,(720) 406-5234,https://www.verizon.com/stores/stores/colorado/boulder/boulder-1207698/,40.01431132,-105.2604952
R00000243803,Verizon Wireless At Denver West,14600 W Colfax Ave,Lakewood,CO,80401,(303) 384-0106,https://www.verizon.com/stores/stores/colorado/lakewood/denver-west-362363/,39.73222329,-105.1633515
R00000251029,Verizon Wireless At Longmont Twin Peaks,1234 S Hover St,Longmont,CO,80501,(303) 772-0043,https://www.verizon.com/stores/stores/colorado/longmont/longmont-twin-peaks-1148002/,40.14806796,-105.1302446
R00000252363,Verizon Wireless At Fort Collins Foothills,3300 S College Ave,Fort Collins,CO,80525,(970) 377-2054,https://www.verizon.com/stores/stores/colorado/fort-collins/fort-collins-foothills-1132010/,40.5414187,-105.0764521
R00000149821,Verizon Wireless At Loveland,4791 Thompson Pkwy,Johnstown,CO,80534,(970) 461-3065,https://www.verizon.com/stores/stores/colorado/johnstown/loveland-322186/,40.40610341,-104.9839647
R00000001293,Verizon Wireless At Brighton,2241 Prairie Center Pkwy,Brighton,CO,80601,(720) 685-0931,https://www.verizon.com/stores/stores/colorado/brighton/brighton-318834/,39.95366548,-104.781035
R00000177217,Verizon Wireless At Greeley Centerplace,4650 Centerplace Dr,Greeley,CO,80634,(970) 378-0385,https://www.verizon.com/stores/stores/colorado/greeley/greeley-centerplace-338271/,40.3929781,-104.7537767
R00000001223,Verizon Wireless At Broadmoor,2130 Southgate Rd,Colorado Springs,CO,80906,(719) 635-0874,https://www.verizon.com/stores/stores/colorado/colorado-springs/broadmoor-204052/,38.80193916,-104.8192833
R00000176510,Verizon Wireless At North Academy,7252 N Academy Blvd,Colorado Springs,CO,80920,(719) 598-9730,https://www.verizon.com/stores/stores/colorado/colorado-springs/north-academy-338331/,38.93792959,-104.7991776
R00000246710,Verizon Wireless At First & Main Town Center,3376 Cinema Pt,Colorado Springs,CO,80922,(719) 591-8521,https://www.verizon.com/stores/stores/colorado/colorado-springs/first-and-main-town-center-1025618/,38.88174181,-104.71739
R00000176512,Verizon Wireless At Pueblo North,4410 N Freeway Rd,Pueblo,CO,81008,(719) 543-2000,https://www.verizon.com/stores/stores/colorado/pueblo/pueblo-north-331571/,38.31493304,-104.6144212
R00000139795,Verizon Wireless At Grand Junction Evolution,2502 Highway 6 And 50,Grand Junction,CO,81505,(970) 242-5280,https://www.verizon.com/stores/stores/colorado/grand-junction/grand-junction-evolution-325187/,39.08352705,-108.5887316
R00000176506,Verizon Wireless At Cheyenne,1650 Dell Range Blvd,Cheyenne,WY,82009,(307) 634-6915,https://www.verizon.com/stores/stores/wyoming/cheyenne/cheyenne-339437/,41.16085403,-104.801686
R00000252955,Verizon Wireless At Casper Blackmore,5121 E 2nd St,Casper,WY,82609,(307) 265-4299,https://www.verizon.com/stores/stores/wyoming/casper/casper-blackmore-1165210/,42.84659684,-106.2517458
R00000151617,Verizon Wireless At Pocatello,4333 Yellowstone Ave,Pocatello,ID,83202,(208) 237-0173,https://www.verizon.com/stores/stores/idaho/pocatello/pocatello-325975/,42.91170357,-112.4668843
R00000000440,Verizon Wireless At Twin Falls,1239 Poleline Rd E,Twin Falls,ID,83301,(208) 736-2022,https://www.verizon.com/stores/stores/idaho/twin-falls/twin-falls-203870/,42.59265754,-114.4583037
R00000001247,Verizon Wireless At Idaho Falls,2183 E 17th St,Idaho Falls,ID,83404,(208) 525-2000,https://www.verizon.com/stores/stores/idaho/idaho-falls/idaho-falls-246263/,43.48260056,-111.9903836
R00000237749,Verizon Wireless At Meridian,3311 N Eagle Rd,Meridian,ID,83646,(208) 887-7715,https://www.verizon.com/stores/stores/idaho/meridian/meridian-355814/,43.63508343,-116.3550264
R00000000525,Verizon Wireless At Nampa Karcher Crossing,1322 Caldwell Blvd,Nampa,ID,83651,(208) 442-2549,https://www.verizon.com/stores/stores/idaho/nampa/nampa-karcher-crossing-247141/,43.60191365,-116.5970345
R00000005594,Verizon Wireless At Boise Town Square,280 N Milwaukee St,Boise,ID,83704,(208) 375-7693,https://www.verizon.com/stores/stores/idaho/boise/boise-town-square-321925/,43.60754271,-116.2820661
R00000002512,Verizon Wireless At Coeur D'alene,540 W Prairie Ave,Coeur D Alene,ID,83815,(208) 762-1427,https://www.verizon.com/stores/stores/idaho/coeur-d-alene/coeur-d-alene-321525/,47.74360664,-116.7929122
R00000149555,Verizon Wireless At American Fork,987 W 500 N,American Fork,UT,84003,(801) 492-2837,https://www.verizon.com/stores/stores/utah/american-fork/american-fork-322525/,40.38822807,-111.8242074
R00000176509,Verizon Wireless At Draper,219 E 12300 S,Draper,UT,84020,(801) 727-1902,https://www.verizon.com/stores/stores/utah/draper/draper-332097/,40.52735501,-111.884688
R00000252625,Verizon Wireless At Layton Antelope Drive,950 W Antelope Dr,Layton,UT,84041,(801) 593-8220,https://www.verizon.com/stores/stores/utah/layton/layton-antelope-drive-1110802/,41.0896384,-111.9829311
R00000232251,Verizon Wireless At Midvale,1006 Fort Union Blvd,Midvale,UT,84047,(801) 568-5154,https://www.verizon.com/stores/stores/utah/midvale/midvale-342748/,40.62249918,-111.8627165
R00000001420,Verizon Wireless At Parkway Center,250 E University Pkwy,Orem,UT,84058,(801) 225-0715,https://www.verizon.com/stores/stores/utah/orem/parkway-center-301631/,40.27314661,-111.6887695
R00000130337,Verizon Wireless At Jordan Landing,7203 S Plaza Center Dr,West Jordan,UT,84084,(801) 280-3388,https://www.verizon.com/stores/stores/utah/west-jordan/jordan-landing-203464/,40.62062793,-111.9785361
R00000257621,Verizon Wireless At Riverton,4539 W Partridge Hill Lane,Riverton,UT,84096,(385) 275-3241,https://www.verizon.com/stores/stores/utah/riverton/riverton-1281122/,40.50819283,-111.9992914
R00000001310,Verizon Wireless At Sugarhouse,2274 S 1300 E,Salt Lake City,UT,84106,(801) 461-0288,https://www.verizon.com/stores/stores/utah/salt-lake-city/sugarhouse-203866/,40.72184843,-111.8569498
R00000172130,Verizon Wireless At West Valley,2917 Glen Eagle Dr,West Valley City,UT,84128,(801) 967-4141,https://www.verizon.com/stores/stores/utah/west-valley-city/west-valley-330367/,40.70701006,-112.0252668
R00000000722,Verizon Wireless At Logan,1505 N Main St,Logan,UT,84341,(435) 713-0350,https://www.verizon.com/stores/stores/utah/logan/logan-314199/,41.75983418,-111.8348869
R00000003334,Verizon Wireless At Riverdale,985 W Riverdale Rd,Riverdale,UT,84405,(801) 392-2405,https://www.verizon.com/stores/stores/utah/riverdale/riverdale-310582/,41.17708338,-112.0021218
R00000235791,Verizon Wireless At Spanish Fork,1054 N Main St,Spanish Fork,UT,84660,(801) 794-0087,https://www.verizon.com/stores/stores/utah/spanish-fork/spanish-fork-341449/,40.12373077,-111.6542055
R00000233368,Verizon Wireless At St. George,391 S River Rd,Saint George,UT,84790,(435) 628-2002,https://www.verizon.com/stores/stores/utah/saint-george/st-george-338996/,37.10149895,-113.5552585
R00000184471,Verizon Wireless At Arcadia,2651 N 44th St,Phoenix,AZ,85008,(602) 952-0010,https://www.verizon.com/stores/stores/arizona/phoenix/arcadia-331453/,33.47843501,-111.9866103
R00000199428,Verizon Wireless At Camelback,4811 N 16th St,Phoenix,AZ,85016,(602) 297-3347,https://www.verizon.com/stores/stores/arizona/phoenix/camelback-337989/,33.50768664,-112.0470849
R00000000865,Verizon Wireless At Bell Towne Centre,16842 N 7th St,Phoenix,AZ,85022,(602) 547-0150,https://www.verizon.com/stores/stores/arizona/phoenix/bell-towne-centre-295811/,33.63915442,-112.0661197
R00000246630,Verizon Wireless At Pv Marketplace,10810 N Tatum Blvd,Phoenix,AZ,85028,(602) 765-8000,https://www.verizon.com/stores/stores/arizona/phoenix/pv-marketplace-1002100/,33.58491802,-111.9785974
R00000250874,Verizon Wireless At Black Canyon Commons,3121 W Peoria Ave,Phoenix,AZ,85029,(602) 371-0515,https://www.verizon.com/stores/stores/arizona/phoenix/black-canyon-commons-1079230/,33.58134918,-112.1270508
R00000141317,Verizon Wireless At South Mountain,2415 E Baseline Rd,Phoenix,AZ,85042,(602) 268-1331,https://www.verizon.com/stores/stores/arizona/phoenix/south-mountain-328844/,33.37735224,-112.0297268
R00000203892,Verizon Wireless At Desert Ridge,21001 N Tatum Blvd,Phoenix,AZ,85050,(480) 513-9100,https://www.verizon.com/stores/stores/arizona/phoenix/desert-ridge-203888/,33.67458765,-111.9768846
R00000005402,Verizon Wireless At Happy Valley,2501 W Happy Valley Rd,Phoenix,AZ,85085,(623) 434-4719,https://www.verizon.com/stores/stores/arizona/phoenix/happy-valley-280840/,33.71083838,-112.1114825
R00000140839,Verizon Wireless At Queen Creek,21172 S Ellsworth Loop Rd,Queen Creek,AZ,85142,(480) 987-1521,https://www.verizon.com/stores/stores/arizona/queen-creek/queen-creek-326076/,33.25615726,-111.6391262
R00000161500,Verizon Wireless At Casa Grande,847 N Promenade Pkwy,Casa Grande,AZ,85194,(520) 426-3664,https://www.verizon.com/stores/stores/arizona/casa-grande/casa-grande-324941/,32.88118647,-111.6814299
R00000001055,Verizon Wireless At Val Vista,1935 S Val Vista Dr,Mesa,AZ,85204,(480) 892-3300,https://www.verizon.com/stores/stores/arizona/mesa/val-vista-204086/,33.3811035,-111.7533776
R00000234919,Verizon Wireless At Super Power,1438 S Power Rd,Mesa,AZ,85206,(480) 807-7727,https://www.verizon.com/stores/stores/arizona/mesa/super-power-356008/,33.38942823,-111.6853591
R00000000963,Verizon Wireless At Signal Butte,1804 S Signal Butte Rd,Mesa,AZ,85209,(480) 986-2851,https://www.verizon.com/stores/stores/arizona/mesa/signal-butte-312822/,33.38221531,-111.6002984
R00000254498,Verizon Wireless At Alma School,1305 S Alma School Rd,Mesa,AZ,85210,(480) 464-4812,https://www.verizon.com/stores/stores/arizona/mesa/alma-school-1205226/,33.39114718,-111.856908
R00000256610,Verizon Wireless At North Mesa,3130 N Recker Rd,Mesa,AZ,85215,(480) 454-5984,https://www.verizon.com/stores/stores/arizona/mesa/north-mesa-1262622/,33.47266404,-111.7017339
R00000170746,Verizon Wireless At Ray,670 N 54th St,Chandler,AZ,85226,(480) 785-5912,https://www.verizon.com/stores/stores/arizona/chandler/ray-333272/,33.31412058,-111.9681111
R00000233674,Verizon Wireless At Chandler Village,3401 W Frye Rd,Chandler,AZ,85226,(480) 855-1272,https://www.verizon.com/stores/stores/arizona/chandler/chandler-village-341145/,33.29720904,-111.8984888
R00000002157,Verizon Wireless At Fulton Ranch,4200 S Arizona Ave,Chandler,AZ,85248,(480) 883-2089,https://www.verizon.com/stores/stores/arizona/chandler/fulton-ranch-295810/,33.24548967,-111.8418047
R00000254547,Verizon Wireless At Scottsdale Promenade,16203 N Scottsdale Rd,Scottsdale,AZ,85254,(480) 348-3418,https://www.verizon.com/stores/stores/arizona/scottsdale/scottsdale-promenade-1221822/,33.63387015,-111.9249569
R00000250527,Verizon Wireless At Tempe Marketplace,39 S Mcclintock Dr,Tempe,AZ,85281,(480) 557-9017,https://www.verizon.com/stores/stores/arizona/tempe/tempe-marketplace-1088402/,33.43230075,-111.9064042
R00000245544,Verizon Wireless At Crossroads,2990 E Germann Rd,Chandler,AZ,85286,(480) 726-1648,https://www.verizon.com/stores/stores/arizona/chandler/crossroads-362867/,33.27883587,-111.79049
R00000260324,Verizon Wireless At Gilbert Gateway,4770 E Ray Rd,Gilbert,AZ,85296,(480) 877-3807,https://www.verizon.com/stores/stores/arizona/gilbert/gilbert-gateway-1019187/,33.32214,-111.687584
R00000118965,Verizon Wireless At Peoria Crossings,9184 W Northern Ave,Glendale,AZ,85305,(623) 877-1100,https://www.verizon.com/stores/stores/arizona/glendale/peoria-crossings-320354/,33.55239221,-112.2569318
R00000176042,Verizon Wireless At W Bell Road,7608 W Bell Rd,Glendale,AZ,85308,(623) 334-3581,https://www.verizon.com/stores/stores/arizona/glendale/w-bell-road-330213/,33.63968544,-112.2229792
R00000282973,Verizon Wireless At Laveen,5911 W Baseline Rd,Laveen,AZ,85339,(623) 259-3526,https://www.verizon.com/stores/stores/arizona/laveen/laveen-r00000282973/,33.3769786,-112.1858221
R00000231750,Verizon Wireless At Yuma,1330 S Yuma Palms Pkwy,Yuma,AZ,85365,(928) 782-9345,https://www.verizon.com/stores/stores/arizona/yuma/yuma-340663/,32.70306211,-114.6048808
R00000000585,Verizon Wireless At Surprise,13869 W Bell Rd,Surprise,AZ,85374,(623) 546-2542,https://www.verizon.com/stores/stores/arizona/surprise/surprise-319434/,33.63827738,-112.3586094
R00000103882,Verizon Wireless At Lake Pleasant,24920 N Lake Pleasant Pkwy,Peoria,AZ,85383,(623) 825-2772,https://www.verizon.com/stores/stores/arizona/peoria/lake-pleasant-325231/,33.70992442,-112.272927
R00000000513,Verizon Wireless At Palmilla,13050 W Rancho Santa Fe Blvd,Avondale,AZ,85392,(623) 536-5336,https://www.verizon.com/stores/stores/arizona/avondale/palmilla-204088/,33.4612789,-112.3387801
R00000197984,Verizon Wireless At Avondale Gateway,10120 W Mcdowell Rd,Avondale,AZ,85392,(623) 872-0428,https://www.verizon.com/stores/stores/arizona/avondale/avondale-gateway-333648/,33.46509444,-112.2778846
R00000194741,Verizon Wireless At Thatcher,2055 West Us Highway 70,Thatcher,AZ,85552,(928) 428-2961,https://www.verizon.com/stores/stores/arizona/thatcher/thatcher-331470/,32.83502961,-109.7336388
R00000199041,Verizon Wireless At Sierra Vista,400 N Highway 90,Sierra Vista,AZ,85635,(520) 417-1143,https://www.verizon.com/stores/stores/arizona/sierra-vista/sierra-vista-341533/,31.5591365,-110.2580542
R00000189213,Verizon Wireless At Oracle,4405 N Oracle Rd,Tucson,AZ,85705,(520) 292-1446,https://www.verizon.com/stores/stores/arizona/tucson/oracle-331457/,32.28674671,-110.9787704
